File type	File format type	Output type	File assembly	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Experiment target	Library made from	Experiment date released	Project	File download URL
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002824	HCT116	cell line	Homo sapiens	NA	CRISPR	insertion	/genes/17/	CTCF-human	DNA	2022-07-21	ENCODE	https://www.encodeproject.org/files/ENCFF072BUT/@@download/ENCFF072BUT.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2017-01-30	ENCODE	https://www.encodeproject.org/files/ENCFF631JVL/@@download/ENCFF631JVL.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2016-07-11	ENCODE	https://www.encodeproject.org/files/ENCFF346IVG/@@download/ENCFF346IVG.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2019-09-13	ENCODE	https://www.encodeproject.org/files/ENCFF431SJW/@@download/ENCFF431SJW.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	JUN-human	DNA	2016-12-20	GGR	https://www.encodeproject.org/files/ENCFF149DWV/@@download/ENCFF149DWV.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0036149	suprapubic skin	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2019-09-11	ENCODE	https://www.encodeproject.org/files/ENCFF240CFZ/@@download/ENCFF240CFZ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2017-02-08	ENCODE	https://www.encodeproject.org/files/ENCFF758FTM/@@download/ENCFF758FTM.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF962FDB/@@download/ENCFF962FDB.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	PRDM15-human	DNA	2020-07-08	ENCODE	https://www.encodeproject.org/files/ENCFF486MHG/@@download/ENCFF486MHG.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2017-04-04	ENCODE	https://www.encodeproject.org/files/ENCFF144ERC/@@download/ENCFF144ERC.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	forskolin, pyruvate	NA	NA	NA	HSF1-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF682ESJ/@@download/ENCFF682ESJ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	DMTF1-human	DNA	2022-08-23	ENCODE	https://www.encodeproject.org/files/ENCFF505INE/@@download/ENCFF505INE.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	THAP1-human	DNA	2011-07-18	ENCODE	https://www.encodeproject.org/files/ENCFF823RYG/@@download/ENCFF823RYG.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	NA	NA	NA	NA	NRF1-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF730BLH/@@download/ENCFF730BLH.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	CL:0002558	fibroblast of villous mesenchyme	primary cell	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2012-01-17	ENCODE	https://www.encodeproject.org/files/ENCFF209PDE/@@download/ENCFF209PDE.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF169UVC/@@download/ENCFF169UVC.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0005715	WERI-Rb-1	cell line	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2011-03-17	ENCODE	https://www.encodeproject.org/files/ENCFF124UXX/@@download/ENCFF124UXX.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF186LFN/@@download/ENCFF186LFN.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	BHLHE40-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF633YUQ/@@download/ENCFF633YUQ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0005338	GM12865	cell line	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2011-03-17	ENCODE	https://www.encodeproject.org/files/ENCFF541DDH/@@download/ENCFF541DDH.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2020-09-28	ENCODE	https://www.encodeproject.org/files/ENCFF403OFG/@@download/ENCFF403OFG.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	FOXK2-human	DNA	2016-04-22	ENCODE	https://www.encodeproject.org/files/ENCFF260APL/@@download/ENCFF260APL.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens	NA	NA	NA	NA	H3K36me3-human	DNA	2016-11-07	ENCODE	https://www.encodeproject.org/files/ENCFF018PKB/@@download/ENCFF018PKB.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens	NA	NA	NA	NA	JUND-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF287KKY/@@download/ENCFF287KKY.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me1-human	DNA	2016-11-05	ENCODE	https://www.encodeproject.org/files/ENCFF421LUN/@@download/ENCFF421LUN.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0001496	ascending aorta	tissue	Homo sapiens	NA	NA	NA	NA	H3K27ac-human	DNA	2017-06-08	ENCODE	https://www.encodeproject.org/files/ENCFF524AKO/@@download/ENCFF524AKO.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF228QYX/@@download/ENCFF228QYX.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	NA	NA	NA	NA	RFX5-human	DNA	2012-08-20	ENCODE	https://www.encodeproject.org/files/ENCFF765QVM/@@download/ENCFF765QVM.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2016-07-11	ENCODE	https://www.encodeproject.org/files/ENCFF455BVG/@@download/ENCFF455BVG.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	CLO:0021752	AG09309	cell line	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2011-03-17	ENCODE	https://www.encodeproject.org/files/ENCFF693KJZ/@@download/ENCFF693KJZ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens	NA	NA	NA	NA	JUND-human	DNA	2016-06-30	ENCODE	https://www.encodeproject.org/files/ENCFF708CPH/@@download/ENCFF708CPH.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	MEF2B-human	DNA	2018-02-13	ENCODE	https://www.encodeproject.org/files/ENCFF884QQW/@@download/ENCFF884QQW.bed.gz
bed	narrowPeak	replicated peaks	GRCh38	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2016-05-23	ENCODE	https://www.encodeproject.org/files/ENCFF355EHZ/@@download/ENCFF355EHZ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	CL:0000746	cardiac muscle cell	primary cell	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2012-01-17	ENCODE	https://www.encodeproject.org/files/ENCFF229DYR/@@download/ENCFF229DYR.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0005718	Ishikawa	cell line	Homo sapiens	NA	NA	NA	NA	EGR1-human	DNA	2012-09-10	ENCODE	https://www.encodeproject.org/files/ENCFF943XDP/@@download/ENCFF943XDP.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-11	ENCODE	https://www.encodeproject.org/files/ENCFF247GJR/@@download/ENCFF247GJR.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	all-trans-retinoic acid	NA	NA	NA	USF1-human	DNA	2011-07-18	ENCODE	https://www.encodeproject.org/files/ENCFF733GKB/@@download/ENCFF733GKB.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002740	posterior cingulate gyrus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-12	ENCODE	https://www.encodeproject.org/files/ENCFF008WSU/@@download/ENCFF008WSU.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002793	HL-60	cell line	Homo sapiens	NA	NA	NA	NA	GABPA-human	DNA	2012-09-10	ENCODE	https://www.encodeproject.org/files/ENCFF689GEM/@@download/ENCFF689GEM.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	E2F2-human	DNA	2020-07-08	ENCODE	https://www.encodeproject.org/files/ENCFF372PXU/@@download/ENCFF372PXU.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2020-09-28	ENCODE	https://www.encodeproject.org/files/ENCFF864LVN/@@download/ENCFF864LVN.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	NR2C2-human	DNA	2022-08-15	ENCODE	https://www.encodeproject.org/files/ENCFF946CTR/@@download/ENCFF946CTR.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	JUNB-human	DNA	2016-12-20	GGR	https://www.encodeproject.org/files/ENCFF439GZH/@@download/ENCFF439GZH.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	TFAP4-human	DNA	2022-08-23	ENCODE	https://www.encodeproject.org/files/ENCFF438IYI/@@download/ENCFF438IYI.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-11	ENCODE	https://www.encodeproject.org/files/ENCFF651ZKO/@@download/ENCFF651ZKO.bed.gz
bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	JUNB-human	DNA	2016-12-20	GGR	https://www.encodeproject.org/files/ENCFF825WSO/@@download/ENCFF825WSO.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	FOXA3-human	DNA	2022-01-13	ENCODE	https://www.encodeproject.org/files/ENCFF197SXI/@@download/ENCFF197SXI.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	JUNB-human	DNA	2016-12-20	GGR	https://www.encodeproject.org/files/ENCFF249LJE/@@download/ENCFF249LJE.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF535ULI/@@download/ENCFF535ULI.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0007950	GM23338	cell line	Homo sapiens	NA	CRISPR	insertion	NA	CREB1-human	DNA	2020-06-30	ENCODE	https://www.encodeproject.org/files/ENCFF832IIP/@@download/ENCFF832IIP.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2010-12-16	ENCODE	https://www.encodeproject.org/files/ENCFF645AAM/@@download/ENCFF645AAM.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K4me1-human	DNA	2017-01-05	ENCODE	https://www.encodeproject.org/files/ENCFF584EEA/@@download/ENCFF584EEA.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002713	Panc1	cell line	Homo sapiens	NA	NA	NA	NA	REST-human	DNA	2012-09-10	ENCODE	https://www.encodeproject.org/files/ENCFF087KDW/@@download/ENCFF087KDW.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2016-11-03	ENCODE	https://www.encodeproject.org/files/ENCFF552AVC/@@download/ENCFF552AVC.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	TFDP1-human	DNA	2022-08-23	ENCODE	https://www.encodeproject.org/files/ENCFF044IDV/@@download/ENCFF044IDV.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K36me3-human	DNA	2016-11-12	ENCODE	https://www.encodeproject.org/files/ENCFF883XUP/@@download/ENCFF883XUP.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2017-01-30	ENCODE	https://www.encodeproject.org/files/ENCFF320DPI/@@download/ENCFF320DPI.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	CEBPD-human	DNA	2020-07-09	ENCODE	https://www.encodeproject.org/files/ENCFF929XBL/@@download/ENCFF929XBL.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens	NA	NA	NA	NA	POLR2A-human	DNA	2016-12-13	ENCODE	https://www.encodeproject.org/files/ENCFF082DKP/@@download/ENCFF082DKP.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2017-01-30	ENCODE	https://www.encodeproject.org/files/ENCFF126LRK/@@download/ENCFF126LRK.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2019-11-08	ENCODE	https://www.encodeproject.org/files/ENCFF293PAS/@@download/ENCFF293PAS.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	CRISPR	insertion	/genes/17/	CTCF-human	DNA	2022-07-21	ENCODE	https://www.encodeproject.org/files/ENCFF701LJL/@@download/ENCFF701LJL.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2020-09-28	ENCODE	https://www.encodeproject.org/files/ENCFF461LFX/@@download/ENCFF461LFX.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K9me3-human	DNA	2016-04-27	ENCODE	https://www.encodeproject.org/files/ENCFF823THE/@@download/ENCFF823THE.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2010-12-16	ENCODE	https://www.encodeproject.org/files/ENCFF672FFN/@@download/ENCFF672FFN.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2016-04-27	ENCODE	https://www.encodeproject.org/files/ENCFF407ERA/@@download/ENCFF407ERA.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	REST-human	DNA	2012-02-29	ENCODE	https://www.encodeproject.org/files/ENCFF271FEM/@@download/ENCFF271FEM.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001114	right lobe of liver	tissue	Homo sapiens	NA	NA	NA	NA	POLR2A-human	DNA	2017-03-14	ENCODE	https://www.encodeproject.org/files/ENCFF064ASM/@@download/ENCFF064ASM.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF706DGK/@@download/ENCFF706DGK.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2016-11-17	ENCODE	https://www.encodeproject.org/files/ENCFF640JXX/@@download/ENCFF640JXX.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2011-03-17	ENCODE	https://www.encodeproject.org/files/ENCFF119PKI/@@download/ENCFF119PKI.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	interferon alpha	NA	NA	NA	STAT1-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF297VLT/@@download/ENCFF297VLT.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	NA	NA	NA	NA	MAX-human	DNA	2012-05-14	ENCODE	https://www.encodeproject.org/files/ENCFF495URV/@@download/ENCFF495URV.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	NA	MYC-human	DNA	2012-08-27	ENCODE	https://www.encodeproject.org/files/ENCFF385LDF/@@download/ENCFF385LDF.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens	NA	NA	NA	NA	CTCF-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF176AOA/@@download/ENCFF176AOA.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	FOSL2-human	DNA	2016-10-27	GGR	https://www.encodeproject.org/files/ENCFF557IFE/@@download/ENCFF557IFE.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2016-10-24	ENCODE	https://www.encodeproject.org/files/ENCFF028WQO/@@download/ENCFF028WQO.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	JUN-human	DNA	2017-10-19	GGR	https://www.encodeproject.org/files/ENCFF146TSX/@@download/ENCFF146TSX.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2020-09-28	ENCODE	https://www.encodeproject.org/files/ENCFF230CUT/@@download/ENCFF230CUT.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	MXD3-human	DNA	2016-11-08	ENCODE	https://www.encodeproject.org/files/ENCFF372DFI/@@download/ENCFF372DFI.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002740	posterior cingulate gyrus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2020-09-28	ENCODE	https://www.encodeproject.org/files/ENCFF010XTH/@@download/ENCFF010XTH.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0001114	right lobe of liver	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2016-11-02	ENCODE	https://www.encodeproject.org/files/ENCFF522CRH/@@download/ENCFF522CRH.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	NA	GABPA-human	DNA	2012-09-10	ENCODE	https://www.encodeproject.org/files/ENCFF678DJM/@@download/ENCFF678DJM.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2022-06-09	ENCODE	https://www.encodeproject.org/files/ENCFF337HUP/@@download/ENCFF337HUP.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002740	posterior cingulate gyrus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-12	ENCODE	https://www.encodeproject.org/files/ENCFF110FLB/@@download/ENCFF110FLB.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF344TGW/@@download/ENCFF344TGW.bed.gz
bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	MNT-human	DNA	2017-01-27	ENCODE	https://www.encodeproject.org/files/ENCFF986SXD/@@download/ENCFF986SXD.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K27ac-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF337DEA/@@download/ENCFF337DEA.bed.gz
bed	narrowPeak	replicated peaks	GRCh38	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens	NA	NA	NA	NA	H3K9me3-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF408GZE/@@download/ENCFF408GZE.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K27ac-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF089YVE/@@download/ENCFF089YVE.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens	NA	NA	NA	NA	POLR2A-human	DNA	2017-03-14	ENCODE	https://www.encodeproject.org/files/ENCFF471ZTS/@@download/ENCFF471ZTS.bed.gz
bed	bed9+	methylation state at CpG	GRCh38	WGBS	UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2017-12-04	ENCODE	https://www.encodeproject.org/files/ENCFF603FFT/@@download/ENCFF603FFT.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF095HVI/@@download/ENCFF095HVI.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K27ac-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF970PFD/@@download/ENCFF970PFD.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF825JIZ/@@download/ENCFF825JIZ.bed.gz
